date,dem,state,agency
2014-09-13,100,NJ,wapo
2014-09-13,97.2,NM,wapo
2014-09-13,91,NC,wapo
2014-09-13,0,OK,wapo
2014-09-13,0,OK-2,wapo
2014-09-13,96.1,OR,wapo
2014-09-13,100,RI,wapo
2014-09-13,0.4,SC,wapo
2014-09-13,0,SC-2,wapo
2014-09-13,0,SD,wapo
2014-09-13,0,TN,wapo
2014-09-13,0,TX,wapo
2014-09-13,99.6,VA,wapo
2014-09-13,1.2,WV,wapo
2014-09-13,0,WY,wapo
2014-09-13,50.1,US,wapo
2014-09-14,0,AL,wapo
2014-09-14,51.8,AK,wapo
2014-09-14,26,AR,wapo
2014-09-14,92.1,CO,wapo
2014-09-14,100,DE,wapo
2014-09-14,9.3,GA,wapo
2014-09-14,100,HI,wapo
2014-09-14,0,ID,wapo
2014-09-14,99.9,IL,wapo
2014-09-14,42.3,IA,wapo
2014-09-14,0.8,KY,wapo
2014-09-14,46.4,LA,wapo
2014-09-14,0,ME,wapo
2014-09-14,94.2,MA,wapo
2014-09-14,99.8,MI,wapo
2014-09-14,99.7,MN,wapo
2014-09-14,0.1,MS,wapo
2014-09-14,1.5,MT,wapo
2014-09-14,0.1,NE,wapo
2014-09-14,100,NH,wapo
2014-09-14,100,NJ,wapo
2014-09-14,97.2,NM,wapo
2014-09-14,91,NC,wapo
2014-09-14,0,OK,wapo
2014-09-14,0,OK-2,wapo
2014-09-14,96.1,OR,wapo
2014-09-14,100,RI,wapo
2014-09-14,0.4,SC,wapo
2014-09-14,0,SC-2,wapo
2014-09-14,0,SD,wapo
2014-09-14,0,TN,wapo
2014-09-14,0,TX,wapo
2014-09-14,99.6,VA,wapo
2014-09-14,1.2,WV,wapo
2014-09-14,0,WY,wapo
2014-09-14,50.1,US,wapo
2014-09-15,0,AL,wapo
2014-09-15,51.5,AK,wapo
2014-09-15,24.7,AR,wapo
2014-09-15,91.7,CO,wapo
2014-09-15,99.8,DE,wapo
2014-09-15,12.6,GA,wapo
2014-09-15,100,HI,wapo
2014-09-15,0,ID,wapo
2014-09-15,99.5,IL,wapo
2014-09-15,41.4,IA,wapo
2014-09-15,0.4,KY,wapo
2014-09-15,48.3,LA,wapo
2014-09-15,0.1,ME,wapo
2014-09-15,94.9,MA,wapo
2014-09-15,100,MI,wapo
2014-09-15,99.6,MN,wapo
2014-09-15,0.1,MS,wapo
2014-09-15,1.1,MT,wapo
2014-09-15,0.1,NE,wapo
2014-09-15,100,NH,wapo
2014-09-15,99.6,NJ,wapo
2014-09-15,98.2,NM,wapo
2014-09-15,92,NC,wapo
2014-09-15,0,OK,wapo
2014-09-15,0,OK-2,wapo
2014-09-15,97.3,OR,wapo
2014-09-15,100,RI,wapo
2014-09-15,0.1,SC,wapo
2014-09-15,0,SC-2,wapo
2014-09-15,0,SD,wapo
2014-09-15,0,TN,wapo
2014-09-15,0,TX,wapo
2014-09-15,98.9,VA,wapo
2014-09-15,1,WV,wapo
2014-09-15,0,WY,wapo
2014-09-15,51,US,wapo
2014-09-16,0,AL,wapo
2014-09-16,53.1,AK,wapo
2014-09-16,18.9,AR,wapo
2014-09-16,92.5,CO,wapo
2014-09-16,99.8,DE,wapo
2014-09-16,7.4,GA,wapo
2014-09-16,99.9,HI,wapo
2014-09-16,0.1,ID,wapo
2014-09-16,100,IL,wapo
2014-09-16,44.8,IA,wapo
2014-09-16,0.3,KY,wapo
2014-09-16,44.3,LA,wapo
2014-09-16,0,ME,wapo
2014-09-16,95,MA,wapo
2014-09-16,99.6,MI,wapo
2014-09-16,100,MN,wapo
2014-09-16,0.2,MS,wapo
2014-09-16,1,MT,wapo
2014-09-16,0.1,NE,wapo
2014-09-16,99.9,NH,wapo
2014-09-16,99.8,NJ,wapo
2014-09-16,99.7,NM,wapo
2014-09-16,97.6,NC,wapo
2014-09-16,0,OK,wapo
2014-09-16,0,OK-2,wapo
2014-09-16,95.4,OR,wapo
2014-09-16,100,RI,wapo
2014-09-16,0.5,SC,wapo
2014-09-16,0,SC-2,wapo
2014-09-16,0,SD,wapo
2014-09-16,0,TN,wapo
2014-09-16,0,TX,wapo
2014-09-16,98.8,VA,wapo
2014-09-16,1.9,WV,wapo
2014-09-16,0,WY,wapo
2014-09-16,49.9,US,wapo
2014-09-17,0,AL,wapo
2014-09-17,53.1,AK,wapo
2014-09-17,18.9,AR,wapo
2014-09-17,92.5,CO,wapo
2014-09-17,99.8,DE,wapo
2014-09-17,7.4,GA,wapo
2014-09-17,99.9,HI,wapo
2014-09-17,0.1,ID,wapo
2014-09-17,100,IL,wapo
2014-09-17,44.8,IA,wapo
2014-09-17,0.3,KY,wapo
2014-09-17,44.3,LA,wapo
2014-09-17,0,ME,wapo
2014-09-17,95,MA,wapo
2014-09-17,99.6,MI,wapo
2014-09-17,100,MN,wapo
2014-09-17,0.2,MS,wapo
2014-09-17,1,MT,wapo
2014-09-17,0.1,NE,wapo
2014-09-17,99.9,NH,wapo
2014-09-17,99.8,NJ,wapo
2014-09-17,99.7,NM,wapo
2014-09-17,97.6,NC,wapo
2014-09-17,0,OK,wapo
2014-09-17,0,OK-2,wapo
2014-09-17,95.4,OR,wapo
2014-09-17,100,RI,wapo
2014-09-17,0.5,SC,wapo
2014-09-17,0,SC-2,wapo
2014-09-17,0,SD,wapo
2014-09-17,0,TN,wapo
2014-09-17,0,TX,wapo
2014-09-17,98.8,VA,wapo
2014-09-17,1.9,WV,wapo
2014-09-17,0,WY,wapo
2014-09-17,49.9,US,wapo
2014-09-18,0,AL,wapo
2014-09-18,70,AK,wapo
2014-09-18,20.3,AR,wapo
2014-09-18,86.1,CO,wapo
2014-09-18,99.5,DE,wapo
2014-09-18,8.3,GA,wapo
2014-09-18,100,HI,wapo
2014-09-18,0,ID,wapo
2014-09-18,100,IL,wapo
2014-09-18,30.8,IA,wapo
2014-09-18,0.4,KY,wapo
2014-09-18,14.3,LA,wapo
2014-09-18,0,ME,wapo
2014-09-18,95.8,MA,wapo
2014-09-18,100,MI,wapo
2014-09-18,99.9,MN,wapo
2014-09-18,0.1,MS,wapo
2014-09-18,1.5,MT,wapo
2014-09-18,0.1,NE,wapo
2014-09-18,99.8,NH,wapo
2014-09-18,99.6,NJ,wapo
2014-09-18,98.9,NM,wapo
2014-09-18,99.2,NC,wapo
2014-09-18,0,OK,wapo
2014-09-18,0,OK-2,wapo
2014-09-18,93.7,OR,wapo
2014-09-18,100,RI,wapo
2014-09-18,0.3,SC,wapo
2014-09-18,0,SC-2,wapo
2014-09-18,0,SD,wapo
2014-09-18,0,TN,wapo
2014-09-18,0,TX,wapo
2014-09-18,98.8,VA,wapo
2014-09-18,0.9,WV,wapo
2014-09-18,0,WY,wapo
2014-09-18,37.7,US,wapo
2014-09-19,0,AL,wapo
2014-09-19,70,AK,wapo
2014-09-19,20.3,AR,wapo
2014-09-19,86.1,CO,wapo
2014-09-19,99.5,DE,wapo
2014-09-19,8.3,GA,wapo
2014-09-19,100,HI,wapo
2014-09-19,0,ID,wapo
2014-09-19,100,IL,wapo
2014-09-19,30.8,IA,wapo
2014-09-19,0.4,KY,wapo
2014-09-19,14.3,LA,wapo
2014-09-19,0,ME,wapo
2014-09-19,95.8,MA,wapo
2014-09-19,100,MI,wapo
2014-09-19,99.9,MN,wapo
2014-09-19,0.1,MS,wapo
2014-09-19,1.5,MT,wapo
2014-09-19,0.1,NE,wapo
2014-09-19,99.8,NH,wapo
2014-09-19,99.6,NJ,wapo
2014-09-19,98.9,NM,wapo
2014-09-19,99.2,NC,wapo
2014-09-19,0,OK,wapo
2014-09-19,0,OK-2,wapo
2014-09-19,93.7,OR,wapo
2014-09-19,100,RI,wapo
2014-09-19,0.3,SC,wapo
2014-09-19,0,SC-2,wapo
2014-09-19,0,SD,wapo
2014-09-19,0,TN,wapo
2014-09-19,0,TX,wapo
2014-09-19,98.8,VA,wapo
2014-09-19,0.9,WV,wapo
2014-09-19,0,WY,wapo
2014-09-19,37.7,US,wapo
2014-09-20,0,AL,wapo
2014-09-20,80,AK,wapo
2014-09-20,21.2,AR,wapo
2014-09-20,71.2,CO,wapo
2014-09-20,99.8,DE,wapo
2014-09-20,7.1,GA,wapo
2014-09-20,100,HI,wapo
2014-09-20,0,ID,wapo
2014-09-20,100,IL,wapo
2014-09-20,26.8,IA,wapo
2014-09-20,0.8,KY,wapo
2014-09-20,18.6,LA,wapo
2014-09-20,0,ME,wapo
2014-09-20,94.3,MA,wapo
2014-09-20,100,MI,wapo
2014-09-20,100,MN,wapo
2014-09-20,0.2,MS,wapo
2014-09-20,1.9,MT,wapo
2014-09-20,0.2,NE,wapo
2014-09-20,99.2,NH,wapo
2014-09-20,99.6,NJ,wapo
2014-09-20,99.1,NM,wapo
2014-09-20,99.1,NC,wapo
2014-09-20,0,OK,wapo
2014-09-20,0,OK-2,wapo
2014-09-20,96.1,OR,wapo
2014-09-20,100,RI,wapo
2014-09-20,0.3,SC,wapo
2014-09-20,0,SC-2,wapo
2014-09-20,0,SD,wapo
2014-09-20,0,TN,wapo
2014-09-20,0,TX,wapo
2014-09-20,98.8,VA,wapo
2014-09-20,0.8,WV,wapo
2014-09-20,0,WY,wapo
2014-09-20,34.7,US,wapo
2014-09-21,0,AL,wapo
2014-09-21,83.3,AK,wapo
2014-09-21,24.1,AR,wapo
2014-09-21,68.3,CO,wapo
2014-09-21,99.7,DE,wapo
2014-09-21,6.6,GA,wapo
2014-09-21,100,HI,wapo
2014-09-21,0,ID,wapo
2014-09-21,100,IL,wapo
2014-09-21,26.9,IA,wapo
2014-09-21,0.2,KY,wapo
2014-09-21,19.7,LA,wapo
2014-09-21,0,ME,wapo
2014-09-21,94.5,MA,wapo
2014-09-21,99.7,MI,wapo
2014-09-21,100,MN,wapo
2014-09-21,0.3,MS,wapo
2014-09-21,1.4,MT,wapo
2014-09-21,0.2,NE,wapo
2014-09-21,99.1,NH,wapo
2014-09-21,99.8,NJ,wapo
2014-09-21,99.3,NM,wapo
2014-09-21,99,NC,wapo
2014-09-21,0,OK,wapo
2014-09-21,0.1,OK-2,wapo
2014-09-21,96.3,OR,wapo
2014-09-21,100,RI,wapo
2014-09-21,0.7,SC,wapo
2014-09-21,0,SC-2,wapo
2014-09-21,0,SD,wapo
2014-09-21,0.1,TN,wapo
2014-09-21,0,TX,wapo
2014-09-21,99.2,VA,wapo
2014-09-21,1.6,WV,wapo
2014-09-21,0,WY,wapo
2014-09-21,37.9,US,wapo
2014-09-22,0,AL,wapo
2014-09-22,80.8,AK,wapo
2014-09-22,23.6,AR,wapo
2014-09-22,66.9,CO,wapo
2014-09-22,99.9,DE,wapo
2014-09-22,5.4,GA,wapo
2014-09-22,99.8,HI,wapo
2014-09-22,0,ID,wapo
2014-09-22,100,IL,wapo
2014-09-22,29.6,IA,wapo
2014-09-22,0.2,KY,wapo
2014-09-22,17.6,LA,wapo
2014-09-22,0,ME,wapo
2014-09-22,94.4,MA,wapo
2014-09-22,99.8,MI,wapo
2014-09-22,99.9,MN,wapo
2014-09-22,0.1,MS,wapo
2014-09-22,1.1,MT,wapo
2014-09-22,0.1,NE,wapo
2014-09-22,99,NH,wapo
2014-09-22,99.1,NJ,wapo
2014-09-22,98.7,NM,wapo
2014-09-22,99,NC,wapo
2014-09-22,0,OK,wapo
2014-09-22,0,OK-2,wapo
2014-09-22,94.5,OR,wapo
2014-09-22,100,RI,wapo
2014-09-22,0.5,SC,wapo
2014-09-22,0,SC-2,wapo
2014-09-22,0,SD,wapo
2014-09-22,0,TN,wapo
2014-09-22,0,TX,wapo
2014-09-22,98.7,VA,wapo
2014-09-22,0.8,WV,wapo
2014-09-22,0,WY,wapo
2014-09-22,34.7,US,wapo
2014-09-23,0,AL,wapo
2014-09-23,80.8,AK,wapo
2014-09-23,23.6,AR,wapo
2014-09-23,66.9,CO,wapo
2014-09-23,99.9,DE,wapo
2014-09-23,5.4,GA,wapo
2014-09-23,99.8,HI,wapo
2014-09-23,0,ID,wapo
2014-09-23,100,IL,wapo
2014-09-23,29.6,IA,wapo
2014-09-23,0.2,KY,wapo
2014-09-23,17.6,LA,wapo
2014-09-23,0,ME,wapo
2014-09-23,94.4,MA,wapo
2014-09-23,99.8,MI,wapo
2014-09-23,99.9,MN,wapo
2014-09-23,0.1,MS,wapo
2014-09-23,1.1,MT,wapo
2014-09-23,0.1,NE,wapo
2014-09-23,99,NH,wapo
2014-09-23,99.1,NJ,wapo
2014-09-23,98.7,NM,wapo
2014-09-23,99,NC,wapo
2014-09-23,0,OK,wapo
2014-09-23,0,OK-2,wapo
2014-09-23,94.5,OR,wapo
2014-09-23,100,RI,wapo
2014-09-23,0.5,SC,wapo
2014-09-23,0,SC-2,wapo
2014-09-23,0,SD,wapo
2014-09-23,0,TN,wapo
2014-09-23,0,TX,wapo
2014-09-23,98.7,VA,wapo
2014-09-23,0.8,WV,wapo
2014-09-23,0,WY,wapo
2014-09-23,34.7,US,wapo
2014-09-24,0,AL,wapo
2014-09-24,80.8,AK,wapo
2014-09-24,23.6,AR,wapo
2014-09-24,66.9,CO,wapo
2014-09-24,99.9,DE,wapo
2014-09-24,5.4,GA,wapo
2014-09-24,99.8,HI,wapo
2014-09-24,0,ID,wapo
2014-09-24,100,IL,wapo
2014-09-24,29.6,IA,wapo
2014-09-24,0.2,KY,wapo
2014-09-24,17.6,LA,wapo
2014-09-24,0,ME,wapo
2014-09-24,94.4,MA,wapo
2014-09-24,99.8,MI,wapo
2014-09-24,99.9,MN,wapo
2014-09-24,0.1,MS,wapo
2014-09-24,1.1,MT,wapo
2014-09-24,0.1,NE,wapo
2014-09-24,99,NH,wapo
2014-09-24,99.1,NJ,wapo
2014-09-24,98.7,NM,wapo
2014-09-24,99,NC,wapo
2014-09-24,0,OK,wapo
2014-09-24,0,OK-2,wapo
2014-09-24,94.5,OR,wapo
2014-09-24,100,RI,wapo
2014-09-24,0.5,SC,wapo
2014-09-24,0,SC-2,wapo
2014-09-24,0,SD,wapo
2014-09-24,0,TN,wapo
2014-09-24,0,TX,wapo
2014-09-24,98.7,VA,wapo
2014-09-24,0.8,WV,wapo
2014-09-24,0,WY,wapo
2014-09-24,34.7,US,wapo
2014-09-25,0,AL,wapo
2014-09-25,80.8,AK,wapo
2014-09-25,23.6,AR,wapo
2014-09-25,66.9,CO,wapo
2014-09-25,99.9,DE,wapo
2014-09-25,5.4,GA,wapo
2014-09-25,99.8,HI,wapo
2014-09-25,0,ID,wapo
2014-09-25,100,IL,wapo
2014-09-25,29.6,IA,wapo
2014-09-25,0.2,KY,wapo
2014-09-25,17.6,LA,wapo
2014-09-25,0,ME,wapo
2014-09-25,94.4,MA,wapo
2014-09-25,99.8,MI,wapo
2014-09-25,99.9,MN,wapo
2014-09-25,0.1,MS,wapo
2014-09-25,1.1,MT,wapo
2014-09-25,0.1,NE,wapo
2014-09-25,99,NH,wapo
2014-09-25,99.1,NJ,wapo
2014-09-25,98.7,NM,wapo
2014-09-25,99,NC,wapo
2014-09-25,0,OK,wapo
2014-09-25,0,OK-2,wapo
2014-09-25,94.5,OR,wapo
2014-09-25,100,RI,wapo
2014-09-25,0.5,SC,wapo
2014-09-25,0,SC-2,wapo
2014-09-25,0,SD,wapo
2014-09-25,0,TN,wapo
2014-09-25,0,TX,wapo
2014-09-25,98.7,VA,wapo
2014-09-25,0.8,WV,wapo
2014-09-25,0,WY,wapo
2014-09-25,34.7,US,wapo
2014-09-26,0,AL,wapo
2014-09-26,80.8,AK,wapo
2014-09-26,23.6,AR,wapo
2014-09-26,66.9,CO,wapo
2014-09-26,99.9,DE,wapo
2014-09-26,5.4,GA,wapo
2014-09-26,99.8,HI,wapo
2014-09-26,0,ID,wapo
2014-09-26,100,IL,wapo
2014-09-26,29.6,IA,wapo
2014-09-26,0.2,KY,wapo
2014-09-26,17.6,LA,wapo
2014-09-26,0,ME,wapo
2014-09-26,94.4,MA,wapo
2014-09-26,99.8,MI,wapo
2014-09-26,99.9,MN,wapo
2014-09-26,0.1,MS,wapo
2014-09-26,1.1,MT,wapo
2014-09-26,0.1,NE,wapo
2014-09-26,99,NH,wapo
2014-09-26,99.1,NJ,wapo
2014-09-26,98.7,NM,wapo
2014-09-26,99,NC,wapo
2014-09-26,0,OK,wapo
2014-09-26,0,OK-2,wapo
2014-09-26,94.5,OR,wapo
2014-09-26,100,RI,wapo
2014-09-26,0.5,SC,wapo
2014-09-26,0,SC-2,wapo
2014-09-26,0,SD,wapo
2014-09-26,0,TN,wapo
2014-09-26,0,TX,wapo
2014-09-26,98.7,VA,wapo
2014-09-26,0.8,WV,wapo
2014-09-26,0,WY,wapo
2014-09-26,34.7,US,wapo
2014-09-27,0,AL,wapo
2014-09-27,31.19,AK,wapo
2014-09-27,16.53,AR,wapo
2014-09-27,34.44,CO,wapo
2014-09-27,99.84,DE,wapo
2014-09-27,18.74,GA,wapo
2014-09-27,99.83,HI,wapo
2014-09-27,0,ID,wapo
2014-09-27,100,IL,wapo
2014-09-27,40.86,IA,wapo
2014-09-27,0.2,KY,wapo
2014-09-27,18.94,LA,wapo
2014-09-27,0,ME,wapo
2014-09-27,99.44,MA,wapo
2014-09-27,99.98,MI,wapo
2014-09-27,99.6,MN,wapo
2014-09-27,0,MS,wapo
2014-09-27,0.02,MT,wapo
2014-09-27,0.34,NE,wapo
2014-09-27,99.84,NH,wapo
2014-09-27,99.97,NJ,wapo
2014-09-27,96.54,NM,wapo
2014-09-27,97.43,NC,wapo
2014-09-27,0,OK,wapo
2014-09-27,0,OK-2,wapo
2014-09-27,99.68,OR,wapo
2014-09-27,99.98,RI,wapo
2014-09-27,0.02,SC,wapo
2014-09-27,0,SC-2,wapo
2014-09-27,0,SD,wapo
2014-09-27,0,TN,wapo
2014-09-27,0,TX,wapo
2014-09-27,99.94,VA,wapo
2014-09-27,1.64,WV,wapo
2014-09-27,0,WY,wapo
2014-09-27,30.45,US,wapo
2014-09-28,0,AL,wapo
2014-09-28,31.19,AK,wapo
2014-09-28,16.53,AR,wapo
2014-09-28,34.44,CO,wapo
2014-09-28,99.84,DE,wapo
2014-09-28,18.74,GA,wapo
2014-09-28,99.83,HI,wapo
2014-09-28,0,ID,wapo
2014-09-28,100,IL,wapo
2014-09-28,40.86,IA,wapo
2014-09-28,0.2,KY,wapo
2014-09-28,18.94,LA,wapo
2014-09-28,0,ME,wapo
2014-09-28,99.44,MA,wapo
2014-09-28,99.98,MI,wapo
2014-09-28,99.6,MN,wapo
2014-09-28,0,MS,wapo
2014-09-28,0.02,MT,wapo
2014-09-28,0.34,NE,wapo
2014-09-28,99.84,NH,wapo
2014-09-28,99.97,NJ,wapo
2014-09-28,96.54,NM,wapo
2014-09-28,97.43,NC,wapo
2014-09-28,0,OK,wapo
2014-09-28,0,OK-2,wapo
2014-09-28,99.68,OR,wapo
2014-09-28,99.98,RI,wapo
2014-09-28,0.02,SC,wapo
2014-09-28,0,SC-2,wapo
2014-09-28,0,SD,wapo
2014-09-28,0,TN,wapo
2014-09-28,0,TX,wapo
2014-09-28,99.94,VA,wapo
2014-09-28,1.64,WV,wapo
2014-09-28,0,WY,wapo
2014-09-28,30.45,US,wapo
2014-09-29,0,AL,wapo
2014-09-29,32.3,AK,wapo
2014-09-29,16.67,AR,wapo
2014-09-29,33.9,CO,wapo
2014-09-29,99.85,DE,wapo
2014-09-29,17.77,GA,wapo
2014-09-29,99.93,HI,wapo
2014-09-29,0,ID,wapo
2014-09-29,100,IL,wapo
2014-09-29,17.5,IA,wapo
2014-09-29,0.25,KY,wapo
2014-09-29,18.69,LA,wapo
2014-09-29,0,ME,wapo
2014-09-29,99.48,MA,wapo
2014-09-29,99.93,MI,wapo
2014-09-29,99.54,MN,wapo
2014-09-29,0,MS,wapo
2014-09-29,0.01,MT,wapo
2014-09-29,0.44,NE,wapo
2014-09-29,99.75,NH,wapo
2014-09-29,99.95,NJ,wapo
2014-09-29,96.86,NM,wapo
2014-09-29,96.92,NC,wapo
2014-09-29,0,OK,wapo
2014-09-29,0,OK-2,wapo
2014-09-29,99.81,OR,wapo
2014-09-29,99.98,RI,wapo
2014-09-29,0.01,SC,wapo
2014-09-29,0.01,SC-2,wapo
2014-09-29,0,SD,wapo
2014-09-29,0.01,TN,wapo
2014-09-29,0,TX,wapo
2014-09-29,99.96,VA,wapo
2014-09-29,1.52,WV,wapo
2014-09-29,0,WY,wapo
2014-09-29,23.95,US,wapo
2014-09-30,0,AL,wapo
2014-09-30,31.38,AK,wapo
2014-09-30,16.1,AR,wapo
2014-09-30,33.96,CO,wapo
2014-09-30,99.79,DE,wapo
2014-09-30,17.99,GA,wapo
2014-09-30,99.88,HI,wapo
2014-09-30,0,ID,wapo
2014-09-30,100,IL,wapo
2014-09-30,18.07,IA,wapo
2014-09-30,0.19,KY,wapo
2014-09-30,18.77,LA,wapo
2014-09-30,0,ME,wapo
2014-09-30,100,MA,wapo
2014-09-30,99.97,MI,wapo
2014-09-30,99.44,MN,wapo
2014-09-30,0.02,MS,wapo
2014-09-30,0.02,MT,wapo
2014-09-30,0.43,NE,wapo
2014-09-30,99.86,NH,wapo
2014-09-30,99.96,NJ,wapo
2014-09-30,96.69,NM,wapo
2014-09-30,97.37,NC,wapo
2014-09-30,0,OK,wapo
2014-09-30,0,OK-2,wapo
2014-09-30,99.75,OR,wapo
2014-09-30,99.99,RI,wapo
2014-09-30,0.01,SC,wapo
2014-09-30,0.01,SC-2,wapo
2014-09-30,0.01,SD,wapo
2014-09-30,0,TN,wapo
2014-09-30,0,TX,wapo
2014-09-30,99.93,VA,wapo
2014-09-30,1.22,WV,wapo
2014-09-30,0,WY,wapo
2014-09-30,23.22,US,wapo
2014-10-01,0,AL,wapo
2014-10-01,31.89,AK,wapo
2014-10-01,17,AR,wapo
2014-10-01,29.95,CO,wapo
2014-10-01,99.76,DE,wapo
2014-10-01,18.54,GA,wapo
2014-10-01,99.86,HI,wapo
2014-10-01,0,ID,wapo
2014-10-01,100,IL,wapo
2014-10-01,16.72,IA,wapo
2014-10-01,0.74,KY,wapo
2014-10-01,15.94,LA,wapo
2014-10-01,0,ME,wapo
2014-10-01,100,MA,wapo
2014-10-01,99.99,MI,wapo
2014-10-01,99.61,MN,wapo
2014-10-01,0.01,MS,wapo
2014-10-01,0,MT,wapo
2014-10-01,0.46,NE,wapo
2014-10-01,99.85,NH,wapo
2014-10-01,99.94,NJ,wapo
2014-10-01,97.01,NM,wapo
2014-10-01,98.1,NC,wapo
2014-10-01,0,OK,wapo
2014-10-01,0,OK-2,wapo
2014-10-01,99.79,OR,wapo
2014-10-01,99.95,RI,wapo
2014-10-01,0,SC,wapo
2014-10-01,0.02,SC-2,wapo
2014-10-01,0,SD,wapo
2014-10-01,0,TN,wapo
2014-10-01,0,TX,wapo
2014-10-01,99.94,VA,wapo
2014-10-01,1.3,WV,wapo
2014-10-01,0,WY,wapo
2014-10-01,21.55,US,wapo
2014-10-02,0,AL,wapo
2014-10-02,31.89,AK,wapo
2014-10-02,17,AR,wapo
2014-10-02,29.95,CO,wapo
2014-10-02,99.76,DE,wapo
2014-10-02,18.54,GA,wapo
2014-10-02,99.86,HI,wapo
2014-10-02,0,ID,wapo
2014-10-02,100,IL,wapo
2014-10-02,16.72,IA,wapo
2014-10-02,0.74,KY,wapo
2014-10-02,15.94,LA,wapo
2014-10-02,0,ME,wapo
2014-10-02,100,MA,wapo
2014-10-02,99.99,MI,wapo
2014-10-02,99.61,MN,wapo
2014-10-02,0.01,MS,wapo
2014-10-02,0,MT,wapo
2014-10-02,0.46,NE,wapo
2014-10-02,99.85,NH,wapo
2014-10-02,99.94,NJ,wapo
2014-10-02,97.01,NM,wapo
2014-10-02,98.1,NC,wapo
2014-10-02,0,OK,wapo
2014-10-02,0,OK-2,wapo
2014-10-02,99.79,OR,wapo
2014-10-02,99.95,RI,wapo
2014-10-02,0,SC,wapo
2014-10-02,0.02,SC-2,wapo
2014-10-02,0,SD,wapo
2014-10-02,0,TN,wapo
2014-10-02,0,TX,wapo
2014-10-02,99.94,VA,wapo
2014-10-02,1.3,WV,wapo
2014-10-02,0,WY,wapo
2014-10-02,21.55,US,wapo
2014-10-03,0,AL,wapo
2014-10-03,32.25,AK,wapo
2014-10-03,16.54,AR,wapo
2014-10-03,29.72,CO,wapo
2014-10-03,99.79,DE,wapo
2014-10-03,18.41,GA,wapo
2014-10-03,99.86,HI,wapo
2014-10-03,0,ID,wapo
2014-10-03,99.99,IL,wapo
2014-10-03,23.54,IA,wapo
2014-10-03,0.56,KY,wapo
2014-10-03,15.87,LA,wapo
2014-10-03,0,ME,wapo
2014-10-03,100,MA,wapo
2014-10-03,100,MI,wapo
2014-10-03,98.09,MN,wapo
2014-10-03,0.01,MS,wapo
2014-10-03,0.02,MT,wapo
2014-10-03,0.41,NE,wapo
2014-10-03,99.82,NH,wapo
2014-10-03,98.93,NJ,wapo
2014-10-03,97.01,NM,wapo
2014-10-03,98.07,NC,wapo
2014-10-03,0,OK,wapo
2014-10-03,0.01,OK-2,wapo
2014-10-03,99.79,OR,wapo
2014-10-03,99.96,RI,wapo
2014-10-03,0,SC,wapo
2014-10-03,0.03,SC-2,wapo
2014-10-03,0.02,SD,wapo
2014-10-03,0,TN,wapo
2014-10-03,0,TX,wapo
2014-10-03,99.96,VA,wapo
2014-10-03,1.41,WV,wapo
2014-10-03,0,WY,wapo
2014-10-03,23.23,US,wapo
2014-10-04,0,AL,wapo
2014-10-04,31.68,AK,wapo
2014-10-04,15.62,AR,wapo
2014-10-04,30.41,CO,wapo
2014-10-04,99.81,DE,wapo
2014-10-04,17.63,GA,wapo
2014-10-04,99.8,HI,wapo
2014-10-04,0,ID,wapo
2014-10-04,100,IL,wapo
2014-10-04,23.7,IA,wapo
2014-10-04,0.57,KY,wapo
2014-10-04,15.3,LA,wapo
2014-10-04,0,ME,wapo
2014-10-04,100,MA,wapo
2014-10-04,100,MI,wapo
2014-10-04,98.19,MN,wapo
2014-10-04,0,MS,wapo
2014-10-04,0.02,MT,wapo
2014-10-04,0.43,NE,wapo
2014-10-04,99.84,NH,wapo
2014-10-04,99.01,NJ,wapo
2014-10-04,96.76,NM,wapo
2014-10-04,97.85,NC,wapo
2014-10-04,0,OK,wapo
2014-10-04,0.01,OK-2,wapo
2014-10-04,99.72,OR,wapo
2014-10-04,99.99,RI,wapo
2014-10-04,0,SC,wapo
2014-10-04,0.01,SC-2,wapo
2014-10-04,0.01,SD,wapo
2014-10-04,0,TN,wapo
2014-10-04,0,TX,wapo
2014-10-04,99.95,VA,wapo
2014-10-04,1.35,WV,wapo
2014-10-04,0,WY,wapo
2014-10-04,22.76,US,wapo
2014-10-05,0,AL,wapo
2014-10-05,31.67,AK,wapo
2014-10-05,16.59,AR,wapo
2014-10-05,29.54,CO,wapo
2014-10-05,99.75,DE,wapo
2014-10-05,18.49,GA,wapo
2014-10-05,99.8,HI,wapo
2014-10-05,0,ID,wapo
2014-10-05,99.98,IL,wapo
2014-10-05,23.67,IA,wapo
2014-10-05,0.65,KY,wapo
2014-10-05,15.58,LA,wapo
2014-10-05,0,ME,wapo
2014-10-05,100,MA,wapo
2014-10-05,100,MI,wapo
2014-10-05,97.64,MN,wapo
2014-10-05,0.01,MS,wapo
2014-10-05,0.01,MT,wapo
2014-10-05,0.44,NE,wapo
2014-10-05,99.84,NH,wapo
2014-10-05,98.82,NJ,wapo
2014-10-05,96.35,NM,wapo
2014-10-05,97.94,NC,wapo
2014-10-05,0,OK,wapo
2014-10-05,0.01,OK-2,wapo
2014-10-05,99.83,OR,wapo
2014-10-05,99.99,RI,wapo
2014-10-05,0,SC,wapo
2014-10-05,0.03,SC-2,wapo
2014-10-05,0.03,SD,wapo
2014-10-05,0.01,TN,wapo
2014-10-05,0,TX,wapo
2014-10-05,99.95,VA,wapo
